"category","sub-category","sub-sub-category","serial number","Price ($)","diameter (in.)","max cfm","fan type","drive type","description","url"
"Roof Exhaust","DB Downblast - belt","na","SP-DB30TH3S",2029,30,10214,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 30 in Wheel Size - 1 1/2 HP (10,214 CFM) 1 or 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=42&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB30VH3S",2049,30,11339,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 30 in Wheel Size - 2 HP (11339 CFM) 1 or 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=42&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB30WH3S",2429,30,12897,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 30 in Wheel Size - 3 HP (12897 CFM) 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=42&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB36RH3S",2299,36,10134,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 36 in Wheel Size - 3/4 HP (10,134 CFM)  1 or 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=42&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB36SH3S",2309,36,10990,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 36 in Wheel Size - 1 HP (10,990 CFM) 1 or 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=42&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB36TH3S",2309,36,12703,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 36 in Wheel Size - 1 1/2 HP (12,703 CFM) 1 or 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=42&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB36VH3S",2339,36,13987,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 36 in Wheel Size - 2 HP (13,987 CFM) 1 or 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=42&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB36WH3S",2679,36,15986,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 36 in Wheel Size - 3 HP (15,986 CFM) 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=42&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB36XH3S",2869,36,18840,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 36 in Wheel Size - 5 HP (18,840 CFM) 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=63&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB42TH3S",3059,42,16051,"Centrifugal","Belt","Downblast centrifugal Roof Exhauster 42 in Wheel Size - 1 1/2 HP (16,051 CFM) 1 or 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=63&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB42VH3S",3089,42,17940,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 42 in Wheel Size - 2 HP (17,940 CFM) 1 or 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=63&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB42WH3S",3139,42,20064,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 42 in Wheel Size - 3 HP (20,064 CFM) 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=63&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB42XH3S",3249,42,23841,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 42 in Wheel Size - 5 HP (23,841 CFM) 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=63&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB48WH3S",3549,48,21003,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 48 in Wheel Size - 3 HP (21,003 CFM) 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=63&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","DB Downblast - belt","na","SP-DB48XH3S",3109,48,25041,"Centrifugal","Belt","Downblast Centrifugal Roof Exhauster 48 in Wheel Size - 5 HP (25,041 CFM) 3 Phase","http://www.industrialfansdirect.com/Merchant2/merchant.mvc?Screen=CTGY&Store_Code=FANS&Offset=63&SortBy=&Category_Code=IND-FA-R-DB"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII06",89,6,93,"Repeating Row 730-747","Repeating Row 730-747","Model RCXII 6 Gravity Exhaust / Supply Ventilator (93 CFM @ .025 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII10",119,10,297,,,"Model RCXII 10 Gravity Exhaust / Supply Ventilator  (297 CFM @ .025 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII12",129,12,493,,,"Model RCXII 12 Gravity Exhaust / Supply Ventilator (493 CFM @ .025 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII14",169,14,604,,,"Model RCXII14 Gravity Exhaust / Supply Ventilator  (604 CFM @ .025 SP  - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII18",219,18,919,,,"Model RCXII18 Gravity Exhaust / Supply Ventilator  (919 CFM  @ .025 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII20",289,20,1127,,,"Model RCXII20 Gravity Exhaust / Supply Ventilator (1,127 CFM  @ .025 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII24",589,24,1535,,,"Model RCXII 24 Gravity Exhaust / Supply Ventilator (1,535 CFM  @ .030 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII26",649,26,1716,,,"Model RCXII 26 Gravity Exhaust / Supply Ventilator (1,716 CFM @ .03 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII30",729,30,2399,,,"Model RCXII 30 Gravity Exhaust / Supply Ventilator  (2,399 CFM @ .03  SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII33",979,33,2762,,,"Model RCXII 33 Gravity Exhaust / Supply Ventilator (2,762 CFM @ .03  SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII36",1029,36,3283,,,"Model RCXII 36 Gravity Exhaust / Supply Ventilator (3,283 CFM @ .030  SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII08-SF",89,8,221,,,"Model RCXII08-SF Gravity Exhaust / Supply Ventilator (221 CFM @ .025 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII10-SF",119,10,297,,,"Model RCXII10-SF Gravity Exhaust / Supply Ventilator (297 CFM @ .025 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII12-SF",129,12,493,,,"Model RCXII12-SF Gravity Exhaust / Supply Ventilator (493 CFM @ .025 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII14-SF",169,14,604,,,"Model RCXII14-SF Gravity Exhaust / Supply Ventilator (604 CFM @ .025 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII16-SF",169,16,746,,,"Model RCXII16-SF Gravity Exhaust / Supply Ventilator (746 CFM @ .025 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII18-SF",279,18,919,,,"Model RCXII18-SF Gravity Exhaust / Supply Ventilator (919 CFM @ .025 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Roof Exhaust","COM GRAVITY VENTILATOR","na","SP-RCXII20-SF",289,20,1127,,,"Model RCXII20-SF Gravity Exhaust / Supply Ventilator (1127 CFM @ .025 SP - No Motor)","http://www.industrialfansdirect.com/IND-FA-R-GV.html"
"Supply","Wall - panel type","Commercial I - direct","LFI-P12-1R",289,12,1450,"Axial","Direct","Commercial I Panel Mounted Supply Fan: 12 in Blade  1 speed (1,450 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-I.html"
"Supply","Wall - panel type","Commercial I - direct","LFI-P12-1RS9M115",629,12,1450,"Axial","Direct","Panel Mounted Supply Fan: 12 in Blade 1 speed (1,450 CFM) w / 9"" panel sleeve and motorized damper","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-I.html"
"Supply","Wall - panel type","Commercial I - direct","LFI-P14-1R",299,14,1950,"Axial","Direct","Commercial I Panel Mounted Supply Fan: 14 in Blade  1 speed (1,950 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-I.html"
"Supply","Wall - panel type","Commercial I - direct","LFI-P14-1RS9M115",659,14,1950,"Axial","Direct","Panel Mounted Supply Fan: 14 in Blade 1 speed (1,950 CFM) w / 9"" panel sleeve and motorized damper","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-I.html"
"Supply","Wall - panel type","Commercial I - direct","LFI-P16-1R",309,16,2310,"Axial","Direct","Commercial I Panel Mounted Supply Fan: 16 in Blade  1speed (2,310 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-I.html"
"Supply","Wall - panel type","Commercial I - direct","LFI-P16-1RS9M115",669,16,2310,"Axial","Direct","Panel Mounted Supply Fan: 16 in Blade 1 speed (2,310 CFM) w / 9"" panel sleeve and motorized damper","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-I.html"
"Supply","Wall - panel type","Commercial I - direct","LFI-P18-1R",389,18,2835,"Axial","Direct","Commercial I Panel Mounted Supply Fan: 18 in Blade 1 speed (2,835 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-I.html"
"Supply","Wall - panel type","Commercial I - direct","LFI-P18-1RS9M115",709,18,2835,"Axial","Direct","Panel Mounted Supply Fan: 18 in Blade 1 speed (2,835 CFM) w / 9"" panel sleeve and motorized damper","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-I.html"
"Supply","Wall - panel type","Commercial I - direct","LFI-P20-1R",409,20,3250,"Axial","Direct","Commercial I Panel Mounted Supply Fan: 20 in Blade 1 speed (3,250 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-I.html"
"Supply","Wall - panel type","Commercial I - direct","LFI-P20-1RS9M115",729,20,3250,"Axial","Direct","Panel Mounted Supply Fan: 20 in Blade 1 speed (3,250 CFM) w / 9"" panel sleeve and motorized damper","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-I.html"
"Supply","Wall - panel type","Commercial I - direct","LFI-P24-1R",429,24,4040,"Axial","Direct","Commercial I Panel Mounted Supply Fan: 24 in Blade 1 speed (4,040 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-I.html"
"Supply","Wall - panel type","Commercial I - direct","LFI-P24-1RS9M115",849,24,4040,"Axial","Direct","Panel Mounted Supply Fan: 24 in Blade 1 speed (4,040 CFM) w / 9"" panel sleeve and motorized damper","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-I.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV2412",409,24,3900,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 24 in Blade 1 speed (3,900 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV3012",439,30,6300,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 30 in Blade 1 speed (6,300 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV3013",469,30,9500,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 30 in Blade 1 Speed (9,500 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV3613",499,36,10900,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 36 in Blade 1 speed (10,900 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV4213",549,42,14300,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 42 in Blade 1 speed (14,300 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV4813",619,48,17100,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 48 in Blade 1 speed (17,100 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV4814",739,48,18200,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 48 in Blade 1 speed (18,200 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV2422",469,24,3900,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 24 in Blade 2 speed (2,631 / 3,900 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV3022",509,30,6300,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 30 in Blade 2 speed (4,221 / 6,300 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV3023",559,30,9500,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 30 in Blade 2 Speed (6,365 / 9,500 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV3623",559,36,7303,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 36 in Blade 2 speed (7,303 / 10,900 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV4223",579,42,9581,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 42 in Blade 2 speed (9,581 / 14,300 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV4823",629,48,17100,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 48 in Blade 2 speed (11,457 / 17,100 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","Commercial II - belt","TE-RV4824",719,48,18200,"Axial","Belt","Commercial II Panel Supply Fan Belt Drive: 48 in Blade 2 speed (12,194 / 18,200 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-II.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA24T10075",1549,24,6750,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 24 in Blade (6,750 to 10,800 CFM) - 1 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA24T30075M",1369,24,6750,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 24 in Blade (6,750 to 10,800 CFM) - 3 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA30T10100",1719,30,18410,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 30 in Blade (10,800 to 18,410 CFM) - 1 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA30T30100M",1549,30,18410,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 30 in Blade (10,800 to 18,410 CFM) - 3 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA36T10150",2119,36,27930,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 36 in Blade (16,300 to 27,930 CFM) - 1 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA36T30150M",1999,36,27930,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 36 in Blade (16,300 to 27,930 CFM) - 3 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA42T10150",2219,42,35910,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 42 in Blade (18,710 to 35,910 CFM) - 1 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA42T30150M",2099,42,35910,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 42 in Blade (18,710 to 35,910 CFM) - 3 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA48T10200",3389,48,38300,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 48 in Blade (22,430 to 38,300 CFM) - 1 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA48T30200M",3069,48,43870,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 48 in Blade (22,430 to 43,870 CFM) - 3 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA54T10300",5719,54,50330,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 54 in Blade (33,120 to 50,330 CFM) - 1 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA54T30300M",5129,54,50330,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 54 in Blade (33,120 to 50,330 CFM) - 3 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA60T10500",6369,60,59420,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 60 in Blade (47,580 to 59,420 CFM) - 1 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - panel type","INDUSTRIAL II - BELT","LFI-SHVA60T30500M",5609,60,59420,"Axial","Belt","Industrial II Panel Supply Fan Belt Drive: 60 in Blade (47,580 to 59,420 CFM) - 3 Phase","http://www.industrialfansdirect.com/IND-FA-EF-SI-CS-SHVA.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI2412",559,24,4100,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 24 in Blade Diameter (4,100 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI3013",629,30,9000,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 30 in Blade Diameter (9,000 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI3014",709,30,10000,"Axial","Belt","VI Series Industrial Supply  Fan Belt Drive: 30 in Blade Diameter (10,000 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI3613",669,36,10400,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 36 in Blade Diameter (10,400 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI3614",769,36,11100,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 36 in Blade Diameter (11,100 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI3615",949,36,12100,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 36 in Blade Diameter (12,100 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI4213",759,42,13000,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 42 in Blade Diameter (13,000 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI4214",849,42,14600,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 42 in Blade Diameter (14,600 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI4215",979,42,15900,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 42 in Blade Diameter (15,900 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI4216",1389,42,17100,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 42 in Blade Diameter (17,100 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI4814",909,48,18900,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 48 in Blade Diameter (18,900 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI4815",1049,48,20500,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 48 in Blade Diameter (20,500 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI4816-460",1539,48,20800,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 48 in Blade Diameter (20,800 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI4817-460",1639,48,21100,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 48 in Blade Diameter (21,100 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
"Supply","Wall - cabinet type","INDUSTRIAL - BELT","TE-RVI4818-460",1989,48,23700,"Axial","Belt","VI Series Industrial Supply Fan Belt Drive: 48 in Blade Diameter (23,700 CFM)","http://www.industrialfansdirect.com/IND-FA-EF-SI-IS-IND.html"
